1158872	27
12102133	27
12581381	27
12930044	27
13121544	27
14580897	27
151689	27
15253139	27
1582645	27
1635432	27
26192	27
2657219	27
31921	27
658052	27
8673395	27
903559	27
9148970	27
9203827	27
933821	27
9977660	27
11410625	26
11594676	26
12892226	26
142191	26
1449974	26
1698271	26
191142	26
2199590	26
2684	26
4341686	26
628491	26
672433	26
6791372	26
8913434	26
9632518	26
10030277	25
10372373	25
10450303	25
14299637	25
1505254	25
1881180	25
279835	25
3094503	25
33020	25
464894	25
6498569	25
6828818	25
8108972	25
883297	25
8853741	25
8975902	25
929718	25
9686536	25
10088390	24
10630188	24
11841529	24
1411085	24
14622893	24
1639765	24
1938850	24
2066939	24
2159955	24
2472293	24
2566528	24
31264	24
3419014	24
428270	24
4916342	24
515154	24
5470189	24
6095022	24
690614	24
69879	24
8654360	24
8665504	24
8695539	24
8740875	24
8871007	24
8897065	24
9071690	24
1024190	23
1051331	23
12041446	23
12619306	23
13122364	23
140123	23
14034177	23
1471070	23
1476483	23
1745722	23
2251743	23
2579447	23
300441	23
345761	23
3733925	23
4014297	23
429060	23
4475	23
462092	23
468480	23
633443	23
752764	23
7570720	23
7884567	23
7975026	23
8849753	23
913065	23
948071	23
9505418	23
955601	23
996969	23
10129825	22
10423589	22
10557854	22
1101913	22
1156834	22
11719468	22
11746776	22
11804604	22
12169776	22
1236164	22
1355326	22
13582013	22
1410223	22
14285662	22
1503061	22
1673668	22
1719302	22
1778017	22
2207206	22
2413480	22
2531625	22
281101	22
307631	22
3247620	22
331082	22
3553	22
452512	22
5250659	22
6429590	22
6722453	22
6906439	22
7006119	22
701040	22
775156	22
798245	22
7992450	22
812526	22
8198398	22
826509	22
8505573	22
8820121	22
8910668	22
894738	22
8949093	22
9620078	22
9821253	22
1000214	21
1009240	21
1031256	21
10633450	21
10776339	21
1080366	21
11766609	21
1182709	21
12359026	21
1264283	21
1321002	21
1323958	21
13583724	21
13894434	21
1564144	21
1649999	21
1702514	21
1886220	21
2001858	21
22686	21
2273545	21
2294436	21
2504562	21
2576921	21
2649830	21
318735	21
3259505	21
3323703	21
3699975	21
37396	21
404642	21
5770926	21
5996646	21
603298	21
6158346	21
670261	21
7037465	21
7160883	21
7334490	21
7557434	21
8164585	21
8172103	21
8806897	21
887463	21
9039411	21
9382990	21
9773245	21
980453	21
10197967	20
10287213	20
10566072	20
1074694	20
1105639	20
11629501	20
1207609	20
12226322	20
12724201	20
12992868	20
1428853	20
1463963	20
14877585	20
1525720	20
1529036	20
1628449	20
1632411	20
1806505	20
1941670	20
1963942	20
209943	20
219012	20
2242464	20
2260362	20
2335349	20
237078	20
2441022	20
2467662	20
2661252	20
2680814	20
2740764	20
2862048	20
3169390	20
338071	20
339934	20
352826	20
3736970	20
378985	20
3828465	20
3925226	20
475183	20
5088324	20
5216365	20
56930	20
6075527	20
6431740	20
650353	20
6613686	20
665886	20
6706676	20
7007945	20
7105475	20
713167	20
732746	20
7961480	20
815801	20
8174398	20
940384	20
967625	20
9917593	20
10008716	19
1036804	19
10435	19
10527334	19
1123598	19
1124794	19
1143838	19
1157517	19
1170962	19
12213635	19
123170	19
13601596	19
138508	19
1405044	19
145218	19
1471682	19
14818238	19
15047313	19
15265518	19
153263	19
156601	19
1605119	19
1726960	19
1759326	19
1789514	19
1871979	19
1886756	19
1907258	19
1912159	19
1921964	19
1939598	19
2037090	19
2077656	19
2106506	19
211110	19
2148788	19
2222318	19
2376958	19
2410855	19
2419773	19
2453889	19
2475922	19
2544348	19
2554922	19
283911	19
296178	19
315986	19
33615	19
406243	19
461493	19
46534	19
488225	19
5703429	19
5809192	19
6055946	19
6157326	19
6172789	19
6252138	19
6333653	19
6453849	19
662589	19
6951067	19
708017	19
7109847	19
7120524	19
7309781	19
739662	19
742320	19
7942152	19
8008335	19
802318	19
8859173	19
9031653	19
9328904	19
958334	19
973077	19
9812338	19
9855630	19
9974648	19
10225219	18
10317007	18
1111816	18
11566230	18
1186428	18
1195299	18
13169219	18
13192025	18
13367070	18
134780	18
13603305	18
13717155	18
1380638	18
13875970	18
1387617	18
14006945	18
14322699	18
1466978	18
14742	18
1478002	18
1532589	18
1587062	18
1626134	18
1651444	18
1654628	18
1664172	18
1734502	18
1765392	18
1921204	18
1930874	18
1968569	18
1970826	18
1992503	18
2014165	18
205046	18
2106006	18
2150948	18
2230772	18
240184	18
2405390	18
2440705	18
2510337	18
2575082	18
334186	18
3563967	18
3791235	18
388635	18
426928	18
43195	18
4692157	18
5237227	18
5238282	18
5329735	18
53913	18
548326	18
5549830	18
5786372	18
5999797	18
6115701	18
6362953	18
644583	18
6589574	18
674607	18
7066659	18
7387509	18
782527	18
786195	18
795863	18
829107	18
9006413	18
9050730	18
907147	18
917772	18
918872	18
9225146	18
949288	18
9615807	18
9617867	18
9631463	18
973056	18
9774783	18
1010118	17
10235549	17
10241300	17
10525134	17
10622053	17
11553763	17
1170052	17
1187810	17
1222360	17
125629	17
13135832	17
13440063	17
13446390	17
13600822	17
13757249	17
1400044	17
14070360	17
14151139	17
14324274	17
15256915	17
1563005	17
1577093	17
1619929	17
1621127	17
1638368	17
1645601	17
1686132	17
1690294	17
1787955	17
1810447	17
1825237	17
1826723	17
1955984	17
1989053	17
199130	17
2016523	17
2061495	17
2163982	17
2265231	17
235368	17
2391803	17
2428924	17
2431320	17
2436349	17
2455407	17
251013	17
2511551	17
2557199	17
2673134	17
27167	17
29677	17
3122748	17
3278248	17
328802	17
348008	17
363260	17
367976	17
430140	17
4451818	17
469651	17
4748836	17
4980008	17
5064037	17
5125377	17
5407119	17
5564590	17
5867413	17
607780	17
6083243	17
668099	17
6782680	17
697589	17
698855	17
7291312	17
7325190	17
7566340	17
786458	17
7974025	17
8173515	17
820976	17
835903	17
838043	17
846509	17
851933	17
854000	17
872886	17
8791167	17
8831004	17
8999482	17
904046	17
9126305	17
963283	17
9820263	17
9821831	17
9939313	17
10053808	16
1011031	16
1015244	16
1017987	16
10231515	16
10380672	16
10412055	16
10415638	16
10560637	16
1072949	16
1079480	16
11564258	16
11573173	16
1166351	16
1168468	16
11868814	16
1205696	16
1206218	16
1224744	16
12425281	16
12684640	16
12724942	16
12808227	16
1315613	16
1329239	16
1356750	16
1369758	16
13905792	16
15266911	16
1593937	16
162632	16
1637982	16
1676313	16
1729431	16
1739814	16
1771535	16
1779165	16
187526	16
1892104	16
1935476	16
1955463	16
2009433	16
2020590	16
2025530	16
2035919	16
2038357	16
2046755	16
2188065	16
2200686	16
2302817	16
2304982	16
23271	16
2329401	16
2443049	16
2501278	16
2513740	16
2627934	16
2645007	16
2691156	16
2735418	16
291873	16
3294048	16
3302121	16
3315023	16
4359589	16
442267	16
45250	16
4565375	16
46522	16
4673965	16
4953954	16
5303402	16
5600637	16
575741	16
5778131	16
588221	16
596807	16
634472	16
6481320	16
6484	16
6539770	16
6566077	16
6778102	16
7028373	16
7073447	16
71178	16
7183151	16
7197021	16
74038	16
7445896	16
7707451	16
78760	16
799798	16
8227214	16
834198	16
835506	16
836236	16
8630039	16
863513	16
86835	16
8890097	16
9075842	16
9209263	16
923995	16
9287968	16
9440400	16
946105	16
953216	16
9605289	16
9626589	16
972621	16
10034201	15
1013367	15
1023820	15
10438172	15
1047338	15
1051956	15
10577284	15
10595647	15
10631941	15
10720453	15
10757193	15
1086103	15
1096497	15
1113068	15
1130607	15
11608250	15
11651259	15
11692952	15
1201089	15
1212572	15
12322887	15
12792041	15
12876032	15
1292885	15
1296462	15
1312096	15
13152742	15
1352059	15
1354869	15
1388130	15
140967	15
14204950	15
1428580	15
1437888	15
14526182	15
14875077	15
1506157	15
15266265	15
1535246	15
1539063	15
1566185	15
1573515	15
1576165	15
1629000	15
1636397	15
1637633	15
1639714	15
1640855	15
1684899	15
1712704	15
1727646	15
1764171	15
1793177	15
1812324	15
1828736	15
1845627	15
1904293	15
1912893	15
2022684	15
2034986	15
2109818	15
2116118	15
2121511	15
217014	15
2170427	15
2267060	15
2374451	15
2444662	15
2460199	15
252019	15
2556817	15
2558172	15
2642814	15
2716866	15
2756098	15
3091374	15
3242713	15
3269401	15
335988	15
3391770	15
3405725	15
367685	15
376400	15
409281	15
4161981	15
441445	15
44149	15
445169	15
4602044	15
4623612	15
4820258	15
4956594	15
5051896	15
5121418	15
5249636	15
5289861	15
5297523	15
5302499	15
5397468	15
5540513	15
5556943	15
5715283	15
622384	15
6226057	15
624738	15
6398401	15
6470073	15
654885	15
6776138	15
6904171	15
704690	15
7121361	15
726300	15
7311115	15
7342049	15
7445480	15
772189	15
776988	15
7881800	15
789448	15
795720	15
803325	15
8049401	15
8081668	15
813044	15
8304135	15
8491826	15
850501	15
8709038	15
8711974	15
8734385	15
8982587	15
9303647	15
9388848	15
94460	15
946755	15
971650	15
976653	15
1002740	14
10066732	14
10078806	14
1014821	14
1018928	14
1020005	14
10201535	14
10206173	14
10249950	14
10294602	14
10485440	14
104868	14
1049737	14
10582746	14
10632576	14
10791221	14
1091427	14
1119169	14
1128193	14
1133281	14
11419404	14
1160031	14
1171183	14
11747468	14
1184814	14
1226240	14
12487647	14
1254013	14
12660009	14
1277974	14
12916935	14
12998349	14
13125117	14
13279262	14
13459322	14
137313	14
1378556	14
13812607	14
1385170	14
13907415	14
14052403	14
1416585	14
1426397	14
14286549	14
14373582	14
14465048	14
14548343	14
1462005	14
14856263	14
14984973	14
1511706	14
151497	14
15178841	14
15216966	14
15259284	14
15271008	14
1528821	14
1548193	14
1551195	14
1588493	14
1612053	14
1642924	14
1656788	14
1686956	14
1687569	14
1693881	14
1697027	14
1711445	14
1714208	14
1730799	14
1731031	14
1747945	14
1767199	14
1767949	14
1775164	14
1802689	14
1903756	14
1930117	14
1930482	14
196485	14
20090	14
2274482	14
2289295	14
2321757	14
2387034	14
2387486	14
2406916	14
2464693	14
2482425	14
2519991	14
2536557	14
2573275	14
2575723	14
2586619	14
2624263	14
2748927	14
283568	14
285889	14
295701	14
298497	14
299217	14
302394	14
320852	14
324384	14
348746	14
3489162	14
3497657	14
350380	14
35189	14
357332	14
3575240	14
3748886	14
378664	14
380083	14
3876519	14
391599	14
3931044	14
3933529	14
397953	14
4074482	14
4096066	14
410247	14
417001	14
41899	14
4202417	14
439343	14
4576211	14
4682462	14
4694441	14
470701	14
486018	14
487748	14
489837	14
492706	14
5058140	14
5075602	14
508032	14
5426243	14
545501	14
54628	14
5563266	14
5785508	14
582388	14
5835747	14
583990	14
5898568	14
5982152	14
598954	14
6080522	14
6123363	14
6148148	14
6232880	14
6236802	14
630380	14
631737	14
632236	14
6453324	14
6568978	14
6601327	14
6763681	14
6793426	14
67999	14
6806469	14
7048000	14
70965	14
710005	14
72012	14
7214432	14
7347	14
7405893	14
7410207	14
74790	14
7969695	14
796976	14
809654	14
8131530	14
8149781	14
8153437	14
8168978	14
8220891	14
844254	14
860620	14
8664443	14
8685677	14
8702402	14
883226	14
8920924	14
895304	14
8993288	14
9003284	14
9222051	14
953559	14
955060	14
9614315	14
9621545	14
962447	14
9633969	14
9818343	14
9826204	14
9927451	14
994076	14
9947232	14
10007109	13
10016103	13
10022111	13
10072708	13
10084635	13
1012712	13
10155849	13
10162991	13
10207831	13
1026095	13
10284064	13
10332385	13
10339966	13
1037910	13
1039330	13
10468962	13
1048912	13
10492202	13
10533983	13
10541229	13
10583387	13
10665698	13
1067577	13
10702781	13
1076615	13
1106808	13
112312	13
1130169	13
1131043	13
1137138	13
11458624	13
1148283	13
115157	13
1156438	13
1173038	13
11900058	13
1193099	13
1245637	13
1249724	13
1257145	13
1275762	13
1285440	13
1301410	13
13083586	13
13085113	13
1310660	13
13169674	13
1320009	13
1322854	13
13278375	13
13354420	13
13491060	13
1350699	13
13534274	13
1354673	13
1359432	13
1360899	13
13649268	13
1372049	13
13741022	13
1376245	13
1392237	13
14004572	13
14010927	13
14336539	13
14441825	13
1481599	13
1485158	13
1486312	13
15098161	13
15199592	13
1522276	13
15247518	13
15267536	13
1542207	13
158804	13
161243	13
1613463	13
1629958	13
1639369	13
1641914	13
1653013	13
1688771	13
1744657	13
1774426	13
1792567	13
1803003	13
1811441	13
1846916	13
1870275	13
1944692	13
1950798	13
1990281	13
2033295	13
2036578	13
2048891	13
2055649	13
212414	13
2130524	13
2131279	13
2133435	13
2166460	13
2172888	13
2179279	13
2180529	13
2188699	13
2191766	13
2203362	13
2208903	13
2249741	13
2273293	13
2283201	13
229280	13
2333689	13
238867	13
2395406	13
2396205	13
2397637	13
2432530	13
2443609	13
2448185	13
2457233	13
2471690	13
2497062	13
2507736	13
2518161	13
2530167	13
2547586	13
2593863	13
260648	13
2630189	13
2679530	13
2681795	13
2710673	13
282050	13
2834778	13
285557	13
286928	13
3033362	13
314469	13
322847	13
329227	13
3420559	13
370412	13
3738472	13
378042	13
38365	13
3903424	13
413876	13
42757	13
434374	13
457998	13
467717	13
477941	13
484166	13
5009170	13
50693	13
5462674	13
555648	13
559102	13
5658226	13
5685030	13
5761918	13
5802185	13
5808218	13
5926676	13
600370	13
60185	13
614999	13
6163751	13
617748	13
6196584	13
6212839	13
634586	13
634906	13
635850	13
6377442	13
65070	13
6607339	13
66191	13
6628861	13
6634376	13
6677302	13
6686736	13
6696483	13
669970	13
6718862	13
6765044	13
694068	13
695523	13
697062	13
704305	13
7092592	13
7123870	13
7175241	13
7186148	13
7238694	13
7365849	13
7373803	13
7486229	13
751145	13
7516354	13
751887	13
7573696	13
76400	13
784342	13
785690	13
792471	13
7950920	13
7965085	13
7971582	13
800930	13
812580	13
8177030	13
8190754	13
8208016	13
8221348	13
8276720	13
8295138	13
8340153	13
8374049	13
841986	13
8512736	13
8564307	13
8638442	13
8720481	13
874067	13
8888676	13
8906952	13
8932568	13
894552	13
8957381	13
9053185	13
9057311	13
908492	13
9134386	13
9152944	13
9184975	13
9215664	13
9257949	13
926472	13
932324	13
947128	13
9475292	13
952182	13
962129	13
9622302	13
9634494	13
9682291	13
9767197	13
9798811	13
9931640	13
9955015	13
9989502	13
9993252	13
10012484	12
1003249	12
1007924	12
1014066	12
1017738	12
1018630	12
10191943	12
10214637	12
10388924	12
10391653	12
10409752	12
10523519	12
1054335	12
10546850	12
1058574	12
10640620	12
1066163	12
10693824	12
10694258	12
10716005	12
1083645	12
1086081	12
1097500	12
1115349	12
1120069	12
1129977	12
113113	12
1136519	12
1140794	12
114431	12
1149494	12
11495041	12
11556187	12
11565040	12
11754188	12
11779300	12
1178565	12
1185981	12
11915214	12
1209678	12
1212519	12
12194776	12
12280886	12
12299988	12
12637729	12
12694707	12
1270199	12
12707781	12
12758639	12
1280014	12
1295275	12
13134947	12
13205482	12
13258362	12
1328705	12
1345109	12
1352574	12
1386494	12
138956	12
13903079	12
13913566	12
13963970	12
1430633	12
1438720	12
14500567	12
1454810	12
14607521	12
1467370	12
1478603	12
1500873	12
15155220	12
15209706	12
15272029	12
15287830	12
1531998	12
1534147	12
1546111	12
1548718	12
1556572	12
1577635	12
1624633	12
1633343	12
1634424	12
1643657	12
1661804	12
1701311	12
1705494	12
1725051	12
1726172	12
1761706	12
1767661	12
1770501	12
1790020	12
1814396	12
182406	12
1834304	12
1843055	12
1845720	12
1849221	12
1876907	12
1896031	12
1921559	12
1926311	12
1929396	12
1932973	12
193486	12
1943406	12
1953810	12
1957529	12
196084	12
1964367	12
1994442	12
203342	12
2053941	12
2060141	12
2062212	12
2103481	12
2129289	12
2134589	12
2159890	12
216174	12
2169352	12
2179518	12
2208537	12
2274822	12
2281093	12
229026	12
2308741	12
2326355	12
2344568	12
2394662	12
2416278	12
2417504	12
2421374	12
24264	12
2430045	12
2431971	12
243900	12
2451951	12
2460502	12
2460619	12
2461723	12
2478059	12
2488834	12
2495922	12
2514187	12
2540670	12
2545272	12
2546075	12
2551824	12
2552171	12
2556126	12
255710	12
2559180	12
2578510	12
2582042	12
2584981	12
258857	12
259643	12
264776	12
2648639	12
2653996	12
2679899	12
2686568	12
2700867	12
271263	12
2721160	12
2727039	12
2737187	12
283127	12
3129123	12
31820	12
330160	12
336260	12
343249	12
358089	12
368109	12
3764276	12
377002	12
384620	12
3875218	12
3892891	12
3928116	12
4076846	12
4081844	12
4161358	12
4377057	12
443984	12
445802	12
455599	12
4631700	12
471711	12
475819	12
4982478	12
510050	12
519363	12
5217168	12
528990	12
5524615	12
5566504	12
5683582	12
5689249	12
5715864	12
5718935	12
5760202	12
5774129	12
5784831	12
5805475	12
5825245	12
6060845	12
6098195	12
612114	12
614057	12
6153846	12
618878	12
6238	12
6251781	12
633864	12
636574	12
6392001	12
64095	12
643250	12
64479	12
6471345	12
648224	12
651991	12
6549661	12
6711855	12
6729499	12
6741305	12
6756407	12
6818970	12
6825399	12
689344	12
699815	12
7018931	12
7109196	12
712225	12
714944	12
7185325	12
7193958	12
722232	12
7230502	12
7252378	12
7358060	12
7374756	12
740712	12
748282	12
7495551	12
7520612	12
752431	12
7578363	12
760956	12
763399	12
764902	12
765649	12
7679356	12
7742704	12
780889	12
785962	12
786816	12
7901587	12
794079	12
7979425	12
803617	12
804802	12
8050678	12
805376	12
8061042	12
817680	12
8365855	12
8420278	12
84230	12
8523483	12
853633	12
854904	12
8550076	12
858781	12
8621598	12
868591	12
868910	12
869596	12
8701942	12
871942	12
873603	12
875394	12
876665	12
877127	12
879759	12
8798771	12
8845555	12
8906374	12
8907606	12
891216	12
8963369	12
8969291	12
9050244	12
9159003	12
922327	12
9372504	12
938247	12
9465459	12
947077	12
948853	12
9608709	12
965871	12
965895	12
9681351	12
9911570	12
9945905	12
998399	12
10025730	11
10034906	11
10042300	11
10047459	11
10080508	11
1008378	11
10090498	11
1011166	11
101956	11
1021128	11
10224098	11
1022420	11
10233445	11
1028748	11
10307234	11
103317	11
10335246	11
10341660	11
10435988	11
10444194	11
1048466	11
1057200	11
10575787	11
10597234	11
10658304	11
10706812	11
10724699	11
10737431	11
10766025	11
1092366	11
1098452	11
1110274	11
1115916	11
1118449	11
1120448	11
1134781	11
1136614	11
11454591	11
11473954	11
1155687	11
1158181	11
1160729	11
1179865	11
11827775	11
1183573	11
1198101	11
120202	11
1204191	11
1207951	11
12143676	11
1217043	11
1227137	11
12290116	11
12319687	11
12410715	11
1244593	11
12618942	11
12671157	11
12707432	11
12740514	11
1301630	11
1309143	11
1311520	11
13265011	11
13282550	11
13285176	11
13454479	11
13460568	11
13497135	11
1350449	11
1351170	11
13532886	11
13556509	11
13572436	11
13615557	11
13616054	11
136329	11
1364008	11
1369346	11
1374020	11
13745420	11
13760316	11
1382083	11
13845239	11
13904843	11
13954253	11
14046202	11
14145095	11
1421622	11
1424456	11
14292090	11
1439190	11
14419164	11
1443021	11
14498096	11
14541852	11
14562960	11
14586258	11
1460029	11
14619225	11
14633206	11
1471825	11
14778019	11
1480770	11
1489989	11
14966667	11
14989820	11
1501113	11
15015501	11
1508368	11
15144371	11
15174218	11
1517662	11
15274441	11
15282696	11
1533442	11
1537409	11
1543123	11
1593254	11
159880	11
161225	11
1620854	11
162688	11
1635176	11
163779	11
1640207	11
1640550	11
1650610	11
1653442	11
169806	11
1741446	11
1764800	11
1767163	11
1785971	11
1789740	11
1799794	11
1814815	11
1825417	11
1835276	11
1859586	11
1861778	11
1875295	11
1876843	11
1882170	11
1884577	11
1901783	11
1905661	11
1918803	11
1921887	11
192836	11
1939174	11
195342	11
1999423	11
2000954	11
2005756	11
2015598	11
2018524	11
2025009	11
2028994	11
2045043	11
2056971	11
2058994	11
206927	11
2074677	11
2082690	11
21065	11
2122164	11
2123672	11
2125641	11
21265	11
2140033	11
2142775	11
2163746	11
2175578	11
2185373	11
2187922	11
2196690	11
2202384	11
220869	11
2250625	11
2253456	11
2257767	11
2268351	11
2285392	11
2291708	11
2301072	11
2333358	11
2349212	11
2357228	11
2386012	11
2395115	11
2399000	11
2401809	11
2407987	11
2409412	11
24279	11
2441326	11
2461314	11
2470175	11
2486932	11
248977	11
2494356	11
2495038	11
2528380	11
2539788	11
2542280	11
2550868	11
2565728	11
2566227	11
2567519	11
2574205	11
2575766	11
2589245	11
2589576	11
2603699	11
2646931	11
2647497	11
2651424	11
265386	11
2656763	11
2669081	11
2669789	11
2671421	11
2684924	11
2687916	11
2716767	11
2720201	11
2724417	11
2727825	11
2727883	11
277569	11
2829696	11
284101	11
2858304	11
299580	11
3100490	11
3104594	11
3118539	11
315020	11
319939	11
3244388	11
3285912	11
329031	11
331655	11
344040	11
348571	11
357275	11
364868	11
366275	11
369138	11
371264	11
3713736	11
372665	11
376063	11
3789946	11
37919	11
382109	11
383606	11
3959936	11
400883	11
408852	11
4181228	11
438178	11
450335	11
4530566	11
4546855	11
4574999	11
459498	11
465762	11
4683814	11
4737934	11
490722	11
494907	11
4987620	11
503237	11
5036394	11
5090441	11
5190804	11
5221895	11
5246511	11
52548	11
5256862	11
5267548	11
5301072	11
5301908	11
53097	11
5395690	11
550117	11
55142	11
5637558	11
5654362	11
5726596	11
5818741	11
5820620	11
5830059	11
59019	11
594621	11
6004067	11
604576	11
6063588	11
6118563	11
6149484	11
6167328	11
620752	11
6214744	11
6260121	11
6271778	11
6272290	11
6286395	11
632627	11
6413889	11
643473	11
644066	11
6502378	11
653620	11
657016	11
657260	11
6650431	11
6681551	11
6687358	11
6740183	11
6767035	11
6807198	11
704388	11
7111047	11
712135	11
7140978	11
719734	11
720063	11
7201804	11
7203126	11
7213395	11
7220773	11
72989	11
7331400	11
7351612	11
7355887	11
7357388	11
7362386	11
7366289	11
7377682	11
739270	11
7409592	11
7410021	11
742645	11
7439284	11
7450842	11
746718	11
747135	11
7519253	11
7525555	11
7527352	11
76884	11
7709333	11
772640	11
7747055	11
776523	11
785008	11
788564	11
788821	11
7891726	11
796315	11
7978423	11
802946	11
808182	11
8123167	11
815686	11
8189659	11
819508	11
824767	11
8294696	11
8324514	11
835501	11
838367	11
842692	11
842989	11
843468	11
8497294	11
8620061	11
8641113	11
8647616	11
8705397	11
8713772	11
8715390	11
878348	11
8894456	11
893955	11
897241	11
900726	11
905399	11
906735	11
9078231	11
9090825	11
9093608	11
9095023	11
911048	11
9112282	11
9114696	11
912048	11
9140148	11
9163192	11
916909	11
9190918	11
9196611	11
921300	11
92293	11
923793	11
925873	11
927430	11
9278537	11
931852	11
9379111	11
940842	11
941974	11
9426788	11
9442838	11
945401	11
952524	11
95502	11
959827	11
9606009	11
9626238	11
9628382	11
9645091	11
974367	11
9759069	11
9769345	11
9777353	11
9805475	11
982293	11
9848285	11
99721	11
9988703	11
10018021	10
1001857	10
10037385	10
10043643	10
1007222	10
1009871	10
1012073	10
10176111	10
10213652	10
10253995	10
10264437	10
1028655	10
10296176	10
10309896	10
1033527	10
10335931	10
10349243	10
1038666	10
10388440	10
10421470	10
10437262	10
1046932	10
10470779	10
1052301	10
10533013	10
1053920	10
105554	10
10624540	10
10700201	10
10707804	10
1073241	10
10741821	10
1074650	10
1076046	10
1076793	10
1079604	10
1087197	10
1088923	10
11083656	10
1116585	10
1128984	10
1131902	10
1139104	10
11428023	10
1150559	10
11525955	10
11529603	10
11544769	10
11595312	10
11607392	10
11607739	10
1165290	10
11665372	10
11675842	10
1172889	10
1173965	10
1177118	10
1180351	10
11804082	10
1182654	10
11875100	10
1188725	10
1190948	10
1202728	10
121166	10
1211699	10
1220885	10
1222884	10
1229938	10
1244410	10
1252566	10
125436	10
12772081	10
1279978	10
12815925	10
12992464	10
12996225	10
1309701	10
13100156	10
13138308	10
1313923	10
13172107	10
13233012	10
13244109	10
13246662	10
13290676	10
13306870	10
13308999	10
133338	10
13368052	10
1346003	10
13604718	10
1362736	10
13651520	10
1369663	10
1374767	10
13774404	10
13911151	10
13940456	10
14061805	10
1430111	10
14449405	10
14501726	10
1457954	10
1458973	10
1462468	10
146572	10
14727670	10
1474513	10
14778436	10
14974264	10
150287	10
15055633	10
1507402	10
15154774	10
1516534	10
15228378	10
1524523	10
1525666	10
1539633	10
1543731	10
155487	10
1556921	10
1567133	10
1571578	10
1580467	10
1619354	10
1626138	10
1631534	10
1646941	10
1657254	10
1672168	10
1684663	10
1688256	10
1705257	10
1711965	10
1716491	10
1732921	10
1740608	10
1742886	10
1743784	10
1753788	10
1762528	10
1768969	10
1771966	10
1775535	10
1775879	10
1802219	10
1803936	10
1807882	10
1815628	10
1865197	10
1868370	10
1874126	10
1880113	10
18813	10
1883716	10
1887576	10
1902783	10
1925694	10
1940403	10
1945516	10
1949817	10
1960911	10
19613	10
1967373	10
1983771	10
1987160	10
1989873	10
199707	10
2002720	10
200397	10
2005948	10
2007721	10
201034	10
2022135	10
2037272	10
203866	10
2068413	10
2084071	10
2085742	10
208836	10
2110220	10
2118933	10
2120451	10
2123424	10
2141973	10
2144835	10
214951	10
2163301	10
2202928	10
2204692	10
2205896	10
2234087	10
2236124	10
2236495	10
2245592	10
2245993	10
2247977	10
