1978744,1,1979395,1
1979395,1,1978744,1
51761,1,3113835,1
3113835,1,51761,1
206998,1,1207609,1
1207609,1,206998,1
10880024,1,10453533,1
10453533,1,10880024,1
10346514,1,9855630,1
9855630,1,10346514,1
13784366,1,13783816,1
13783816,1,13784366,1
524530,1,386392,1
386392,1,524530,1
1330269,1,3863442,1
3863442,1,1330269,1
2682038,1,4522421,1
4522421,1,2682038,1
6749881,1,871942,1
871942,1,6749881,1
295701,1,1846916,1
1846916,1,295701,1
9235469,1,9388848,1
9388848,1,9235469,1
8289089,1,8369406,1
8369406,1,8289089,1
5818741,1,2118933,1
2118933,1,5818741,1
4367480,1,1393339,1
1393339,1,4367480,1
285889,1,490722,1
490722,1,285889,1
1719921,1,6892016,1
6892016,1,1719921,1
12493208,1,13108131,1
13108131,1,12493208,1
1027668,1,6782019,1
6782019,1,1027668,1
385385,1,126264,1
126264,1,385385,1
1522716,1,142191,1
142191,1,1522716,1
9492,1,9147,1
9147,1,9492,1
12080199,1,12080395,1
12080395,1,12080199,1
807178,1,76341,1
76341,1,807178,1
1867504,1,7398659,1
7398659,1,1867504,1
2714360,1,2713372,1
2713372,1,2714360,1
6078978,1,6045562,1
6045562,1,6078978,1
10046527,1,7846,1
7846,1,10046527,1
14879750,1,445940,1
445940,1,14879750,1
1701311,1,1698271,1
1698271,1,1701311,1
1656788,1,7951464,1
7951464,1,1656788,1
348801,1,14201,1
14201,1,348801,1
23646,1,23868,1
23868,1,23646,1
5601662,1,5601357,1
5601357,1,5601662,1
12051792,1,12041446,1
12041446,1,12051792,1
1884974,1,1831531,1
1831531,1,1884974,1
14325437,1,14322699,1
14322699,1,14325437,1
24720,1,24264,1
24264,1,24720,1
1172889,1,2541302,1
2541302,1,1172889,1
11830714,1,12205694,1
12205694,1,11830714,1
2063018,1,1973125,1
1973125,1,2063018,1
10003120,1,10694258,1
10694258,1,10003120,1
12101870,1,12205694,1
12205694,1,12101870,1
781912,1,2571511,1
2571511,1,781912,1
2547586,1,2556126,1
2556126,1,2547586,1
9750891,1,9686536,1
9686536,1,9750891,1
7270179,1,1588493,1
1588493,1,7270179,1
697062,1,13411157,1
13411157,1,697062,1
6642138,1,6634376,1
6634376,1,6642138,1
57486,1,1994442,1
1994442,1,57486,1
14984973,1,9938672,1
9938672,1,14984973,1
1554622,1,4121511,1
4121511,1,1554622,1
605086,1,5943300,1
5943300,1,605086,1
12637729,1,12646950,1
12646950,1,12637729,1
598056,1,586262,1
586262,1,598056,1
9818022,1,9629752,1
9629752,1,9818022,1
1201089,1,7579399,1
7579399,1,1201089,1
9189411,1,8959254,1
8959254,1,9189411,1
9283767,1,9334396,1
9334396,1,9283767,1
10268299,1,7846,1
7846,1,10268299,1
2043665,1,1101753,1
1101753,1,2043665,1
214951,1,14535431,1
14535431,1,214951,1
10311021,1,9629752,1
9629752,1,10311021,1
1622596,1,1623110,1
1623110,1,1622596,1
2842303,1,4565963,1
4565963,1,2842303,1
6612266,1,6598915,1
6598915,1,6612266,1
1216515,1,8199025,1
8199025,1,1216515,1
300761,1,4728068,1
4728068,1,300761,1
8295580,1,8294696,1
8294696,1,8295580,1
2688794,1,3641706,1
3641706,1,2688794,1
9326139,1,9411430,1
9411430,1,9326139,1
7389569,1,7371293,1
7371293,1,7389569,1
6674188,1,6885389,1
6885389,1,6674188,1
340704,1,339934,1
339934,1,340704,1
3377582,1,4599396,1
4599396,1,3377582,1
12564381,1,11585340,1
11585340,1,12564381,1
1790020,1,4904664,1
4904664,1,1790020,1
1044533,1,7127252,1
7127252,1,1044533,1
350461,1,2679899,1
2679899,1,350461,1
14324274,1,14322699,1
14322699,1,14324274,1
1165290,1,87849,1
87849,1,1165290,1
2685299,1,2991302,1
2991302,1,2685299,1
13905792,1,1278427,1
1278427,1,13905792,1
1322854,1,620424,1
620424,1,1322854,1
1600480,1,1600657,1
1600657,1,1600480,1
852181,1,851994,1
851994,1,852181,1
220869,1,264529,1
264529,1,220869,1
10404426,1,2525044,1
2525044,1,10404426,1
2397251,1,1862557,1
1862557,1,2397251,1
2765464,1,6336,1
6336,1,2765464,1
11911591,1,11964269,1
11964269,1,11911591,1
2184114,1,1759182,1
1759182,1,2184114,1
7295955,1,229630,1
229630,1,7295955,1
2213074,1,2510337,1
2510337,1,2213074,1
5703429,1,1059123,1
1059123,1,5703429,1
2001858,1,320486,1
320486,1,2001858,1
4986883,1,4985198,1
4985198,1,4986883,1
12639736,1,12638218,1
12638218,1,12639736,1
2187693,1,3345115,1
3345115,1,2187693,1
2412440,1,1321854,1
1321854,1,2412440,1
12936713,1,12936826,1
12936826,1,12936713,1
4557308,1,3875218,1
3875218,1,4557308,1
4706290,1,1618053,1
1618053,1,4706290,1
2554647,1,7252378,1
7252378,1,2554647,1
2732072,1,4388743,1
4388743,1,2732072,1
1489859,1,1489465,1
1489465,1,1489859,1
2563860,1,3017922,1
3017922,1,2563860,1
2666531,1,2666882,1
2666882,1,2666531,1
2494850,1,976953,1
976953,1,2494850,1
12522678,1,12522188,1
12522188,1,12522678,1
2399399,1,4997032,1
4997032,1,2399399,1
8190609,1,8198398,1
8198398,1,8190609,1
8947617,1,8633957,1
8633957,1,8947617,1
10938363,1,10470779,1
10470779,1,10938363,1
329244,1,328802,1
328802,1,329244,1
9352108,1,9403734,1
9403734,1,9352108,1
645493,1,647070,1
647070,1,645493,1
2278470,1,766234,1
766234,1,2278470,1
140967,1,7358060,1
7358060,1,140967,1
781685,1,780889,1
780889,1,781685,1
4446162,1,3051540,1
3051540,1,4446162,1
2654686,1,14452616,1
14452616,1,2654686,1
2398956,1,2457233,1
2457233,1,2398956,1
10630188,1,941990,1
941990,1,10630188,1
1892849,1,7409475,1
7409475,1,1892849,1
13862780,1,27807,1
27807,1,13862780,1
795720,1,2419773,1
2419773,1,795720,1
8097766,1,8149781,1
8149781,1,8097766,1
2133902,1,1864707,1
1864707,1,2133902,1
8801099,1,9696124,1
9696124,1,8801099,1
7129867,1,941990,1
941990,1,7129867,1
5405324,1,13771404,1
13771404,1,5405324,1
8723006,1,8727606,1
8727606,1,8723006,1
15388,1,5538625,1
5538625,1,15388,1
4161358,1,2333979,1
2333979,1,4161358,1
12878525,1,12879068,1
12879068,1,12878525,1
5546383,1,5470189,1
5470189,1,5546383,1
668099,1,1021889,1
1021889,1,668099,1
9032483,1,8524735,1
8524735,1,9032483,1
12605965,1,11555413,1
11555413,1,12605965,1
5904135,1,8441203,1
8441203,1,5904135,1
5728678,1,709625,1
709625,1,5728678,1
13282550,1,13282007,1
13282007,1,13282550,1
2180233,1,2164464,1
2164464,1,2180233,1
1823279,1,1507175,1
1507175,1,1823279,1
8017974,1,8392137,1
8392137,1,8017974,1
397760,1,394610,1
394610,1,397760,1
4692157,1,1538161,1
1538161,1,4692157,1
1203715,1,1162754,1
1162754,1,1203715,1
12964750,1,11592146,1
11592146,1,12964750,1
14016361,1,14015731,1
14015731,1,14016361,1
4347754,1,4348184,1
4348184,1,4347754,1
14498404,1,14497763,1
14497763,1,14498404,1
11714150,1,11714382,1
11714382,1,11714150,1
7075172,1,10162780,1
10162780,1,7075172,1
5086740,1,1963942,1
1963942,1,5086740,1
201923,1,37396,1
37396,1,201923,1
8720481,1,8711468,1
8711468,1,8720481,1
12152406,1,11556857,1
11556857,1,12152406,1
1845627,1,1856225,1
1856225,1,1845627,1
8981244,1,8036293,1
8036293,1,8981244,1
15154774,1,33615,1
33615,1,15154774,1
79018,1,2207206,1
2207206,1,79018,1
14403560,1,14403107,1
14403107,1,14403560,1
9275473,1,8982587,1
8982587,1,9275473,1
3936269,1,3073977,1
3073977,1,3936269,1
13136316,1,13135832,1
13135832,1,13136316,1
9398217,1,9411430,1
9411430,1,9398217,1
9152944,1,8655464,1
8655464,1,9152944,1
11911591,1,11949707,1
11949707,1,11911591,1
10763725,1,2637938,1
2637938,1,10763725,1
2243567,1,867357,1
867357,1,2243567,1
2064745,1,1410363,1
1410363,1,2064745,1
2423022,1,2419796,1
2419796,1,2423022,1
1827858,1,9771664,1
9771664,1,1827858,1
1469263,1,1494310,1
1494310,1,1469263,1
3316,1,5041,1
5041,1,3316,1
8154960,1,11365857,1
11365857,1,8154960,1
1266152,1,518653,1
518653,1,1266152,1
2261883,1,2262178,1
2262178,1,2261883,1
5826469,1,5823932,1
5823932,1,5826469,1
1307389,1,3955296,1
3955296,1,1307389,1
9140148,1,9246660,1
9246660,1,9140148,1
12848870,1,12849061,1
12849061,1,12848870,1
9279458,1,1637982,1
1637982,1,9279458,1
4822223,1,533851,1
533851,1,4822223,1
3826443,1,2716205,1
2716205,1,3826443,1
74624,1,70965,1
70965,1,74624,1
10472799,1,9807754,1
9807754,1,10472799,1
12449024,1,12449934,1
12449934,1,12449024,1
2060792,1,2060141,1
2060141,1,2060792,1
1392380,1,1391391,1
1391391,1,1392380,1
12100538,1,12132299,1
12132299,1,12100538,1
2441326,1,2075296,1
2075296,1,2441326,1
1547459,1,1549769,1
1549769,1,1547459,1
1272397,1,618878,1
618878,1,1272397,1
1905661,1,15388,1
15388,1,1905661,1
2058453,1,2058747,1
2058747,1,2058453,1
12916935,1,11566682,1
11566682,1,12916935,1
10482054,1,884011,1
884011,1,10482054,1
2368787,1,4993882,1
4993882,1,2368787,1
13712428,1,13603305,1
13603305,1,13712428,1
5614657,1,589309,1
589309,1,5614657,1
7460546,1,7460104,1
7460104,1,7460546,1
7217782,1,7212190,1
7212190,1,7217782,1
10551265,1,15259284,1
15259284,1,10551265,1
9873242,1,8199025,1
8199025,1,9873242,1
2559606,1,1429349,1
1429349,1,2559606,1
1135529,1,1133281,1
1133281,1,1135529,1
10373801,1,10372373,1
10372373,1,10373801,1
2376277,1,6376154,1
6376154,1,2376277,1
10191001,1,1424456,1
1424456,1,10191001,1
13907415,1,1217780,1
1217780,1,13907415,1
8894456,1,8895928,1
8895928,1,8894456,1
8590369,1,8552138,1
8552138,1,8590369,1
5861855,1,6000644,1
6000644,1,5861855,1
6158346,1,6153846,1
6153846,1,6158346,1
6351613,1,6351202,1
6351202,1,6351613,1
176756,1,6037666,1
6037666,1,176756,1
8152657,1,10546850,1
10546850,1,8152657,1
11660979,1,11661372,1
11661372,1,11660979,1
2396205,1,2635794,1
2635794,1,2396205,1
1257701,1,95502,1
95502,1,1257701,1
2161432,1,1275562,1
1275562,1,2161432,1
15008847,1,14845743,1
14845743,1,15008847,1
7514345,1,7513508,1
7513508,1,7514345,1
2505807,1,2373578,1
2373578,1,2505807,1
1752025,1,714944,1
714944,1,1752025,1
14046202,1,14034177,1
14034177,1,14046202,1
7907943,1,7884567,1
7884567,1,7907943,1
12505987,1,12506181,1
12506181,1,12505987,1
6845599,1,3048412,1
3048412,1,6845599,1
6684798,1,6684383,1
6684383,1,6684798,1
2475821,1,2476219,1
2476219,1,2475821,1
9982370,1,8151490,1
8151490,1,9982370,1
4889337,1,4889162,1
4889162,1,4889337,1
3873064,1,1576917,1
1576917,1,3873064,1
1807265,1,1807496,1
1807496,1,1807265,1
13425245,1,159368,1
159368,1,13425245,1
9755398,1,10016103,1
10016103,1,9755398,1
1115162,1,2727883,1
2727883,1,1115162,1
10467395,1,2443609,1
2443609,1,10467395,1
10562283,1,1275762,1
1275762,1,10562283,1
1978003,1,4665543,1
4665543,1,1978003,1
10675876,1,10518602,1
10518602,1,10675876,1
14204950,1,10011074,1
10011074,1,14204950,1
1909978,1,1850315,1
1850315,1,1909978,1
13914608,1,1256867,1
1256867,1,13914608,1
1312096,1,1299224,1
1299224,1,1312096,1
2526085,1,35189,1
35189,1,2526085,1
13524925,1,6128570,1
6128570,1,13524925,1
7422800,1,7355887,1
7355887,1,7422800,1
6811625,1,6808720,1
6808720,1,6811625,1
10308066,1,7846,1
7846,1,10308066,1
7410207,1,1238640,1
1238640,1,7410207,1
12006503,1,11579418,1
11579418,1,12006503,1
1275762,1,4681387,1
4681387,1,1275762,1
1280014,1,2830157,1
2830157,1,1280014,1
9625789,1,7846,1
7846,1,9625789,1
259643,1,2519991,1
2519991,1,259643,1
13019017,1,13020011,1
13020011,1,13019017,1
11804604,1,11810918,1
11810918,1,11804604,1
6171040,1,10264437,1
10264437,1,6171040,1
1499692,1,464894,1
464894,1,1499692,1
10759151,1,2424984,1
2424984,1,10759151,1
368592,1,968211,1
968211,1,368592,1
2743207,1,8199025,1
8199025,1,2743207,1
6729251,1,6723635,1
6723635,1,6729251,1
1240210,1,760956,1
760956,1,1240210,1
12907465,1,12205694,1
12205694,1,12907465,1
14038993,1,1825237,1
1825237,1,14038993,1
4689198,1,4688246,1
4688246,1,4689198,1
1826364,1,1825930,1
1825930,1,1826364,1
625963,1,8414807,1
8414807,1,625963,1
430191,1,4823866,1
4823866,1,430191,1
9041785,1,8524735,1
8524735,1,9041785,1
737973,1,1564144,1
1564144,1,737973,1
591115,1,1635432,1
1635432,1,591115,1
2581957,1,2554730,1
2554730,1,2581957,1
7320302,1,56930,1
56930,1,7320302,1
373766,1,2987047,1
2987047,1,373766,1
6451891,1,6432715,1
6432715,1,6451891,1
6875094,1,1040550,1
1040550,1,6875094,1
2654442,1,432689,1
432689,1,2654442,1
9994119,1,1637633,1
1637633,1,9994119,1
1055165,1,1054545,1
1054545,1,1055165,1
763399,1,1021420,1
1021420,1,763399,1
202236,1,751145,1
751145,1,202236,1
2766687,1,7412310,1
7412310,1,2766687,1
4118021,1,3366823,1
3366823,1,4118021,1
489837,1,1061017,1
1061017,1,489837,1
7291312,1,351963,1
351963,1,7291312,1
2687916,1,1129201,1
1129201,1,2687916,1
2113430,1,2110927,1
2110927,1,2113430,1
1849221,1,1990281,1
1990281,1,1849221,1
3118539,1,2666531,1
2666531,1,3118539,1
85907,1,3845550,1
3845550,1,85907,1
1012073,1,6650070,1
6650070,1,1012073,1
9382990,1,8971914,1
8971914,1,9382990,1
3093792,1,3605915,1
3605915,1,3093792,1
2755352,1,1290255,1
1290255,1,2755352,1
10770767,1,10079399,1
10079399,1,10770767,1
5950733,1,1826723,1
1826723,1,5950733,1
1232272,1,3731695,1
3731695,1,1232272,1
856193,1,1430633,1
1430633,1,856193,1
6295235,1,9269972,1
9269972,1,6295235,1
8860123,1,4577293,1
4577293,1,8860123,1
10338498,1,10391653,1
10391653,1,10338498,1
2774630,1,1454246,1
1454246,1,2774630,1
364868,1,365446,1
365446,1,364868,1
1356086,1,1364587,1
1364587,1,1356086,1
12386945,1,13112664,1
13112664,1,12386945,1
764891,1,759694,1
759694,1,764891,1
13553916,1,13526110,1
13526110,1,13553916,1
2589955,1,1432517,1
1432517,1,2589955,1
9050244,1,8574314,1
8574314,1,9050244,1
640385,1,637259,1
637259,1,640385,1
11911591,1,11967572,1
11967572,1,11911591,1
8167365,1,7974025,1
7974025,1,8167365,1
1266152,1,622384,1
622384,1,1266152,1
11694866,1,11693981,1
11693981,1,11694866,1
9886403,1,1096860,1
1096860,1,9886403,1
3859000,1,4154152,1
4154152,1,3859000,1
474017,1,205885,1
205885,1,474017,1
13635336,1,13602526,1
13602526,1,13635336,1
786816,1,636461,1
636461,1,786816,1
8847694,1,9167767,1
9167767,1,8847694,1
13617308,1,13600822,1
13600822,1,13617308,1
8860123,1,10641301,1
10641301,1,8860123,1
6817623,1,6806469,1
6806469,1,6817623,1
2333225,1,14452294,1
14452294,1,2333225,1
1529036,1,1540697,1
1540697,1,1529036,1
13935227,1,2449340,1
2449340,1,13935227,1
7442288,1,7440979,1
7440979,1,7442288,1
2863247,1,5784560,1
5784560,1,2863247,1
4695176,1,281101,1
281101,1,4695176,1
2499629,1,1160342,1
1160342,1,2499629,1
3099454,1,4073948,1
4073948,1,3099454,1
5433496,1,5225602,1
5225602,1,5433496,1
11206544,1,10013927,1
10013927,1,11206544,1
88725,1,88481,1
88481,1,88725,1
1707895,1,1342529,1
1342529,1,1707895,1
8033194,1,759694,1
759694,1,8033194,1
3288003,1,3574816,1
3574816,1,3288003,1
9732544,1,8166552,1
8166552,1,9732544,1
972608,1,971650,1
971650,1,972608,1
2942,1,1740,1
1740,1,2942,1
5060052,1,5059132,1
5059132,1,5060052,1
8070465,1,891216,1
891216,1,8070465,1
2001461,1,10689104,1
10689104,1,2001461,1
12581381,1,12585512,1
12585512,1,12581381,1
7221756,1,6514093,1
6514093,1,7221756,1
1764800,1,15274441,1
15274441,1,1764800,1
8028623,1,759694,1
759694,1,8028623,1
103875,1,13565622,1
13565622,1,103875,1
11911591,1,12010021,1
12010021,1,11911591,1
8244346,1,759694,1
759694,1,8244346,1
92293,1,203866,1
203866,1,92293,1
9005712,1,9005273,1
9005273,1,9005712,1
660730,1,658052,1
658052,1,660730,1
877327,1,789138,1
789138,1,877327,1
2621395,1,2620587,1
2620587,1,2621395,1
732552,1,5818741,1
5818741,1,732552,1
13512238,1,249969,1
249969,1,13512238,1
13841213,1,31921,1
31921,1,13841213,1
14004958,1,7020895,1
7020895,1,14004958,1
9044862,1,8168531,1
8168531,1,9044862,1
14365619,1,14365356,1
14365356,1,14365619,1
13031690,1,13033577,1
13033577,1,13031690,1
11715207,1,11715810,1
11715810,1,11715207,1
12736999,1,12737251,1
12737251,1,12736999,1
2530294,1,2530421,1
2530421,1,2530294,1
2447542,1,1090446,1
1090446,1,2447542,1
765977,1,282485,1
282485,1,765977,1
4133211,1,1195299,1
1195299,1,4133211,1
5718935,1,10339966,1
10339966,1,5718935,1
10883688,1,9855630,1
9855630,1,10883688,1
8233056,1,10720964,1
10720964,1,8233056,1
608808,1,5786372,1
5786372,1,608808,1
6012726,1,6003682,1
6003682,1,6012726,1
415676,1,38262,1
38262,1,415676,1
945205,1,201722,1
201722,1,945205,1
3189083,1,3736970,1
3736970,1,3189083,1
13238988,1,13112664,1
13112664,1,13238988,1
2419773,1,621476,1
621476,1,2419773,1
13411533,1,5662532,1
5662532,1,13411533,1
2164402,1,1279978,1
1279978,1,2164402,1
11540747,1,11541322,1
11541322,1,11540747,1
850192,1,10561320,1
10561320,1,850192,1
12846335,1,12205694,1
12205694,1,12846335,1
7185870,1,1824339,1
1824339,1,7185870,1
693780,1,690614,1
690614,1,693780,1
1248782,1,359903,1
359903,1,1248782,1
1537959,1,477941,1
477941,1,1537959,1
1606574,1,5068080,1
5068080,1,1606574,1
2061069,1,865471,1
865471,1,2061069,1
12217211,1,12217586,1
12217586,1,12217211,1
2284662,1,2289295,1
2289295,1,2284662,1
8044265,1,8392137,1
8392137,1,8044265,1
2037989,1,9206985,1
9206985,1,2037989,1
3709644,1,3100490,1
3100490,1,3709644,1
11827775,1,11834148,1
11834148,1,11827775,1
10341660,1,119873,1
119873,1,10341660,1
8147794,1,8149781,1
8149781,1,8147794,1
2733187,1,5395690,1
5395690,1,2733187,1
2688794,1,3561657,1
3561657,1,2688794,1
6249177,1,6248043,1
6248043,1,6249177,1
10070711,1,10047459,1
10047459,1,10070711,1
1580050,1,903668,1
903668,1,1580050,1
2863464,1,5784560,1
5784560,1,2863464,1
1991472,1,7364115,1
7364115,1,1991472,1
1290255,1,2755352,1
2755352,1,1290255,1
1705655,1,941485,1
941485,1,1705655,1
12801323,1,12801520,1
12801520,1,12801323,1
1884577,1,4435870,1
4435870,1,1884577,1
717208,1,1362736,1
1362736,1,717208,1
708538,1,5982152,1
5982152,1,708538,1
264875,1,13426238,1
13426238,1,264875,1
6295235,1,4862236,1
4862236,1,6295235,1
2071837,1,13506587,1
13506587,1,2071837,1
9444100,1,6095022,1
6095022,1,9444100,1
7407970,1,2066510,1
2066510,1,7407970,1
13214813,1,13215063,1
13215063,1,13214813,1
9303647,1,9290626,1
9290626,1,9303647,1
5285275,1,5303402,1
5303402,1,5285275,1
9031653,1,9033117,1
9033117,1,9031653,1
